"group","trial_name","trial_type","video_name","trialID","feedback","target","distractor1","distractor2","distractor3"
23,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_right_4.mp4",7.5,NA,"smashed_right_4.jpg","unsmashed_right_4.jpg",NA,NA
23,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_right_1.mp4",8,"SingleFunc_train_smash_unchanged_right_1","unsmashed_right_1.jpg","smashed_right_1.jpg",NA,NA
23,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_right_4.mp4",8.5,NA,"unsmashed_right_4.jpg","smashed_right_4.jpg",NA,NA
24,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_right_1.mp4",7,"SingleFunc_train_smash_changed_right_1","smashed_right_1.jpg","unsmashed_right_1.jpg",NA,NA
24,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_right_4.mp4",7.5,NA,"smashed_right_4.jpg","unsmashed_right_4.jpg",NA,NA
24,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_right_1.mp4",8,"SingleFunc_train_smash_unchanged_right_1","unsmashed_right_1.jpg","smashed_right_1.jpg",NA,NA
24,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_right_4.mp4",8.5,NA,"unsmashed_right_4.jpg","smashed_right_4.jpg",NA,NA
25,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_left_2.mp4",7,"SingleFunc_train_smash_changed_left_2","smashed_left_2.jpg","unsmashed_left_2.jpg",NA,NA
25,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_left_4.mp4",7.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
25,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_left_2.mp4",8,"SingleFunc_train_smash_unchanged_left_2","unsmashed_left_2.jpg","smashed_left_2.jpg",NA,NA
25,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_left_4.mp4",8.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
26,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_left_2.mp4",7,"SingleFunc_train_smash_changed_left_2","smashed_left_2.jpg","unsmashed_left_2.jpg",NA,NA
26,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_left_4.mp4",7.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
26,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_left_2.mp4",8,"SingleFunc_train_smash_unchanged_left_2","unsmashed_left_2.jpg","smashed_left_2.jpg",NA,NA
26,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_left_4.mp4",8.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
27,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_left_1.mp4",7,"SingleFunc_train_smash_changed_left_1","smashed_left_1.jpg","unsmashed_left_1.jpg",NA,NA
27,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_left_4.mp4",7.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
27,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_left_1.mp4",8,"SingleFunc_train_smash_unchanged_left_1","unsmashed_left_1.jpg","smashed_left_1.jpg",NA,NA
27,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_left_4.mp4",8.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
28,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_left_2.mp4",7,"SingleFunc_train_smash_changed_left_2","smashed_left_2.jpg","unsmashed_left_2.jpg",NA,NA
28,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_left_4.mp4",7.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
28,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_left_2.mp4",8,"SingleFunc_train_smash_unchanged_left_2","unsmashed_left_2.jpg","smashed_left_2.jpg",NA,NA
28,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_left_4.mp4",8.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
29,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_left_2.mp4",7,"SingleFunc_train_smash_changed_left_2","smashed_left_2.jpg","unsmashed_left_2.jpg",NA,NA
29,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_left_4.mp4",7.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
29,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_left_2.mp4",8,"SingleFunc_train_smash_unchanged_left_2","unsmashed_left_2.jpg","smashed_left_2.jpg",NA,NA
29,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_left_4.mp4",8.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
30,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_left_1.mp4",7,"SingleFunc_train_smash_changed_left_1","smashed_left_1.jpg","unsmashed_left_1.jpg",NA,NA
30,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_left_4.mp4",7.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
30,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_left_1.mp4",8,"SingleFunc_train_smash_unchanged_left_1","unsmashed_left_1.jpg","smashed_left_1.jpg",NA,NA
30,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_left_4.mp4",8.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
31,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_left_2.mp4",7,"SingleFunc_train_smash_changed_left_2","smashed_left_2.jpg","unsmashed_left_2.jpg",NA,NA
31,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_left_4.mp4",7.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
31,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_left_2.mp4",8,"SingleFunc_train_smash_unchanged_left_2","unsmashed_left_2.jpg","smashed_left_2.jpg",NA,NA
31,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_left_4.mp4",8.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
32,"Func2test_changed","Func2test","SingleFunc_test_smash_changed_left_1.mp4",7,"SingleFunc_train_smash_changed_left_1","smashed_left_1.jpg","unsmashed_left_1.jpg",NA,NA
32,"Func2test_changed_2ndchance","Func2test","SingleFunc_test_smash_changed_left_4.mp4",7.5,NA,"smashed_left_4.jpg","unsmashed_left_4.jpg",NA,NA
32,"Func2test_unchanged","Func2test","SingleFunc_test_smash_unchanged_left_1.mp4",8,"SingleFunc_train_smash_unchanged_left_1","unsmashed_left_1.jpg","smashed_left_1.jpg",NA,NA
32,"Func2test_unchanged_2ndchance","Func2test","SingleFunc_test_smash_unchanged_left_4.mp4",8.5,NA,"unsmashed_left_4.jpg","smashed_left_4.jpg",NA,NA
